id,cluster_id,latitude,longitude,vehicle_type,is_peak,Final_VIRS_Score
V002033,10,12.977171,77.60734,CAR,0,0.4738
V002034,10,12.976126,77.604541,CAR,1,0.449
V002035,10,12.968573,77.603103,AUTO,1,0.5067
V002036,10,12.973587,77.609908,CAR,0,0.6695
V002037,10,12.987781,77.604542,BIKE,0,0.5516
V002038,10,12.968722,77.607978,CAR,0,0.4314
V002039,10,12.974075,77.609218,AUTO,1,0.9365
V002040,10,12.972705,77.603321,BIKE,0,0.5742
V002041,10,12.984597,77.608464,BIKE,0,0.5388
V002042,10,12.974133,77.603593,CAR,1,0.756
V002043,10,12.973234,77.609532,BUS,1,0.808
V002044,11,12.924668,77.549979,BIKE,0,0.2427
V002045,11,12.920977,77.546539,CAR,0,0.3944
V002046,11,12.928328,77.54758,AUTO,1,0.327
V002047,11,12.924214,77.557273,CAR,0,0.4019
V002048,11,12.92908,77.549841,BIKE,1,0.4721
V002049,11,12.930087,77.547932,AUTO,0,0.3662
V002050,11,12.922128,77.546587,CAR,1,0.171
V002051,11,12.923015,77.542948,CAR,1,0.3234
V002052,11,12.923625,77.546531,CAR,0,0.3728
V002053,11,12.929326,77.538382,BIKE,1,0.3553
V002054,11,12.919183,77.544801,BIKE,1,0.3677
V002055,11,12.920266,77.54485,BIKE,1,0.4863
V002056,11,12.924964,77.545257,CAR,0,0.7035
V002057,11,12.916936,77.543735,CAR,1,0.4433
V002058,11,12.924781,77.543219,BIKE,1,0.2427
V002059,11,12.915346,77.553861,CAR,1,0.2837
V002060,11,12.924433,77.546147,CAR,0,0.2326
V002061,11,12.926451,77.548022,BIKE,0,0.3222
V002062,11,12.926841,77.547446,CAR,0,0.6168
V002063,11,12.924797,77.545489,CAR,1,0.4322
V002064,11,12.918457,77.547852,CAR,1,0.546
V002065,11,12.929051,77.547867,AUTO,0,0.2823
V002066,11,12.92712,77.549793,CAR,0,0.3245
V002067,11,12.924795,77.551472,BIKE,1,0.0983
V002068,11,12.919514,77.549487,TRUCK,0,0.2931
V002069,11,12.92904,77.549098,AUTO,1,0.4257
V002070,11,12.928209,77.543802,AUTO,0,0.212
V002071,11,12.919284,77.548514,AUTO,1,0.3477
V002072,11,12.922567,77.549331,TRUCK,1,0.3203
V002073,11,12.929524,77.545678,TRUCK,0,0.5447
V002074,11,12.913316,77.550978,CAR,0,0.339
V002075,11,12.923341,77.551989,BIKE,1,0.3992
V002076,11,12.923763,77.545239,CAR,0,0.4474
V002077,11,12.923954,77.547501,TRUCK,1,0.4501
V002078,11,12.921775,77.545836,AUTO,0,0.4595
V002079,11,12.922611,77.545369,TRUCK,1,0.4754
V002080,11,12.919352,77.548734,TRUCK,1,0.3606
V002081,11,12.929508,77.54278,CAR,1,0.279
V002082,11,12.927679,77.548407,CAR,1,0.3758
V002083,11,12.929649,77.551137,BIKE,1,0.2377
V002084,11,12.92198,77.546123,BIKE,0,0.4797
V002085,11,12.928351,77.547359,AUTO,1,0.3112
V002086,11,12.92467,77.541298,BIKE,0,0.4817
V002087,11,12.919388,77.546077,CAR,0,0.296
V002088,11,12.932082,77.547373,CAR,1,0.285
V002089,11,12.922854,77.544265,BIKE,0,0.3531
V002090,11,12.929111,77.553291,TRUCK,0,0.1527
V002091,11,12.925583,77.541921,AUTO,1,0.5819
V002092,11,12.931371,77.546736,BIKE,0,0.428
V002093,11,12.922559,77.555548,TRUCK,0,0.456
V002094,11,12.928645,77.541369,CAR,0,0.192
V002095,11,12.932592,77.544995,BUS,0,0.2991
V002096,11,12.925648,77.549958,AUTO,1,0.4893
V002097,11,12.922197,77.548948,AUTO,0,0.3191
V002098,11,12.925275,77.549978,AUTO,1,0.1916
V002099,11,12.919227,77.545173,AUTO,1,0.335
V002100,11,12.929118,77.548007,BIKE,1,0.3157
V002101,11,12.929774,77.546271,BUS,0,0.1823
V002102,11,12.915648,77.55398,CAR,1,0.4516
V002103,11,12.929112,77.542345,CAR,0,0.2578
V002104,11,12.927483,77.551571,BIKE,1,0.5054
V002105,11,12.922316,77.539517,AUTO,0,0.2995
V002106,11,12.921163,77.544956,AUTO,1,0.4544
V002107,11,12.919849,77.543634,AUTO,1,0.4719
V002108,11,12.927867,77.550626,AUTO,0,0.3777
V002109,11,12.924067,77.545836,CAR,0,0.3185
V002110,11,12.929143,77.552145,BIKE,0,0.4351
V002111,11,12.926863,77.557213,BIKE,1,0.4172
V002112,11,12.924604,77.545765,BIKE,1,0.4153
V002113,11,12.926235,77.544948,BUS,0,0.3408
V002114,11,12.922835,77.55067,AUTO,1,0.4132
V002115,11,12.921849,77.542926,CAR,1,0.5874
V002116,11,12.93054,77.545157,CAR,0,0.4308
V002117,11,12.924258,77.54915,AUTO,1,0.3201
V002118,11,12.933446,77.539464,CAR,1,0.4402
V002119,11,12.923888,77.54947,BIKE,1,0.4669
V002120,11,12.930075,77.550066,TRUCK,1,0.3145
V002121,11,12.921737,77.540522,BIKE,1,0.1373
V002122,11,12.920273,77.550984,AUTO,1,0.3983
V002123,11,12.920735,77.548633,CAR,1,0.4604
V002124,11,12.925401,77.542797,BIKE,1,0.5145
V002125,11,12.916503,77.547339,BIKE,1,0.5515
V002126,11,12.923388,77.544065,AUTO,1,0.4094
V002127,11,12.927064,77.54594,CAR,1,0.26
V002128,11,12.920835,77.541624,CAR,0,0.2658
V002129,11,12.927181,77.547902,CAR,1,0.4748
V002130,11,12.928675,77.544586,BIKE,1,0.4024
V002131,11,12.929038,77.543935,BIKE,0,0.4777
V002132,11,12.924315,77.55377,CAR,1,0.2397
V002133,11,12.922114,77.545306,BIKE,1,0.397
V002134,11,12.930104,77.548891,CAR,1,0.3612
V002135,11,12.92809,77.544574,CAR,0,0.5642
V002136,11,12.921628,77.542719,BIKE,1,0.3408
V002137,11,12.926979,77.55195,BIKE,1,0.4492
V002138,11,12.926199,77.546187,CAR,0,0.4332
V002139,11,12.920472,77.547686,BIKE,0,0.3364
V002140,11,12.928893,77.552394,AUTO,1,0.4311
V002141,11,12.918061,77.552159,CAR,1,0.3414
V002142,11,12.920019,77.543107,CAR,0,0.5656
V002143,11,12.924495,77.551145,CAR,1,0.4921
V002144,11,12.928865,77.54619,AUTO,0,0.237
V002145,11,12.929216,77.548706,BIKE,0,0.2051
V002146,11,12.925066,77.543832,CAR,0,0.259
V002147,11,12.93063,77.547793,CAR,0,0.5305
V002148,11,12.926148,77.55233,CAR,1,0.4183
V002149,11,12.918294,77.537516,BIKE,1,0.4798
V002150,11,12.928324,77.552388,BIKE,0,0.4441
V002151,11,12.926209,77.547762,CAR,0,0.2257
V002152,11,12.922655,77.546892,BIKE,0,0.2852
V002153,11,12.929416,77.544057,BIKE,0,0.3237
V002154,11,12.924001,77.538934,AUTO,0,0.3921
V002155,11,12.924707,77.545309,CAR,0,0.6184
V002156,11,12.922842,77.54956,CAR,0,0.2053
V002157,11,12.92258,77.551802,BIKE,1,0.3065
V002158,11,12.92489,77.550775,BIKE,0,0.4437
V002159,11,12.93236,77.544251,BIKE,0,0.2649
V002160,11,12.929517,77.544652,BIKE,1,0.1237
V002161,11,12.924733,77.547521,BIKE,1,0.3172
V002162,11,12.927346,77.547436,CAR,0,0.4429
V002163,11,12.926492,77.549966,BIKE,0,0.5186
V002164,11,12.921755,77.545059,CAR,0,0.4027
V002165,11,12.920481,77.538406,AUTO,0,0.01
V002166,11,12.932187,77.542887,AUTO,0,0.398
V002167,11,12.92021,77.545898,TRUCK,0,0.3581
V002168,11,12.923652,77.546945,BIKE,1,0.2487
V002169,11,12.927597,77.545448,AUTO,0,0.1555
V002170,11,12.931642,77.544485,BUS,0,0.4618
V002171,11,12.925304,77.549014,BIKE,1,0.3939
V002172,11,12.927216,77.544855,CAR,0,0.4219
V002173,11,12.926395,77.549369,TRUCK,1,0.4626
V002174,11,12.925656,77.550528,AUTO,0,0.3212
V002175,11,12.924176,77.54197,AUTO,0,0.4401
V002176,11,12.929089,77.536652,BIKE,0,0.332
V002177,11,12.92536,77.549851,CAR,1,0.174
V002178,11,12.932449,77.541857,CAR,0,0.3342
V002179,11,12.92951,77.546907,CAR,1,0.3133
V002180,11,12.923105,77.541742,CAR,1,0.349
V002181,11,12.92562,77.54776,CAR,0,0.3132
V002182,11,12.933482,77.542584,TRUCK,1,0.2703
V002183,11,12.923406,77.547759,BIKE,0,0.6196
V002184,11,12.927082,77.544447,CAR,0,0.5071
V002185,11,12.92265,77.544888,BIKE,0,0.2494
V002186,11,12.915275,77.545867,AUTO,1,0.319
V002187,11,12.922169,77.544966,AUTO,1,0.3518
V002188,11,12.922121,77.542286,CAR,0,0.2022
V002189,11,12.930131,77.550966,CAR,1,0.6677
V002190,11,12.919799,77.549586,BIKE,1,0.3942
V002191,11,12.920444,77.548206,TRUCK,1,0.4046
V002192,11,12.929757,77.555001,CAR,1,0.2468
V002193,11,12.927674,77.539319,CAR,1,0.317
V002194,11,12.928355,77.539371,TRUCK,0,0.3369
V002195,11,12.926727,77.542091,CAR,1,0.3234
V002196,11,12.921327,77.545732,BIKE,1,0.3518
V002197,11,12.92229,77.552357,CAR,1,0.3343
V002198,11,12.933873,77.546835,CAR,0,0.5113
V002199,11,12.92505,77.543703,CAR,0,0.3556
V002200,11,12.925,77.549635,BIKE,1,0.2811
V002201,11,12.92434,77.538767,CAR,0,0.3352
V002202,11,12.927272,77.551305,BIKE,1,0.2349
V002203,11,12.921449,77.550661,CAR,1,0.468
V002204,11,12.921055,77.553902,CAR,0,0.4558
V002205,11,12.925151,77.547459,CAR,0,0.428
V002206,11,12.919134,77.547137,CAR,1,0.1703
V002207,11,12.926967,77.55473,CAR,0,0.1466
V002208,11,12.926391,77.541141,BIKE,0,0.4996
V002209,11,12.91725,77.547095,AUTO,1,0.4815
V002210,11,12.929532,77.544236,AUTO,1,0.5714
V002211,11,12.925396,77.547077,BIKE,1,0.0644
V002212,11,12.931505,77.553144,CAR,0,0.4822
V002213,11,12.92237,77.554571,BUS,1,0.2969
V002214,11,12.931002,77.553437,CAR,0,0.5046
V002215,11,12.916695,77.546912,CAR,1,0.4546
V002216,11,12.924277,77.542944,CAR,1,0.2598
V002217,11,12.924989,77.547926,AUTO,1,0.2623
V002218,11,12.918883,77.548656,CAR,1,0.4447
V002219,11,12.933144,77.545866,AUTO,1,0.4608
V002220,11,12.926083,77.549486,BIKE,0,0.406
V002221,11,12.923176,77.54343,CAR,0,0.4176
V002222,11,12.92157,77.54449,CAR,1,0.5665
V002223,11,12.9243,77.551332,BIKE,1,0.5206
V002224,11,12.92151,77.554501,BUS,0,0.4828
V002225,11,12.922858,77.552443,CAR,1,0.5574
V002226,11,12.928129,77.55726,BIKE,0,0.2909
V002227,11,12.920035,77.54632,BUS,0,0.3803
V002228,11,12.928831,77.547753,CAR,0,0.315
V002229,11,12.925869,77.551239,BIKE,0,0.4126
V002230,11,12.925664,77.551296,CAR,1,0.5357
V002231,11,12.928053,77.540982,CAR,1,0.4316
V002232,11,12.937119,77.548014,BIKE,1,0.2763
V002233,11,12.921157,77.555213,TRUCK,1,0.508
V002234,11,12.923757,77.55297,CAR,1,0.4168
V002235,11,12.925732,77.548173,CAR,1,0.5104
V002236,11,12.923305,77.541881,BIKE,1,0.4136
V002237,11,12.922088,77.551684,CAR,1,0.3251
V002238,11,12.92474,77.540505,BIKE,0,0.3153
V002239,11,12.929632,77.554158,BIKE,0,0.5615
V002240,11,12.922508,77.546872,CAR,0,0.4503
V002241,11,12.924515,77.549947,CAR,1,0.5313
V002242,11,12.921665,77.54337,AUTO,1,0.2983
V002243,11,12.919342,77.544784,CAR,1,0.4092
V002244,11,12.92377,77.543906,CAR,0,0.3864
V002245,11,12.92403,77.548671,CAR,0,0.2885
V002246,11,12.923328,77.541526,AUTO,0,0.3383
V002247,11,12.92387,77.555329,BIKE,1,0.429
V002248,11,12.926717,77.553583,BIKE,1,0.3163
V002249,11,12.925412,77.541177,CAR,0,0.3243
V002250,11,12.922966,77.548388,BIKE,0,0.1875
V002251,11,12.923297,77.555645,BIKE,1,0.4919
V002252,11,12.921339,77.551461,CAR,1,0.1961
V002253,11,12.926029,77.547024,BIKE,0,0.3431
V002254,11,12.926307,77.550082,CAR,0,0.202
V002255,11,12.927521,77.552485,CAR,1,0.3541
V002256,11,12.92632,77.545612,CAR,0,0.3471
V002257,11,12.922745,77.543711,CAR,1,0.4318
V002258,11,12.920395,77.551613,AUTO,1,0.3271
V002259,11,12.922619,77.545189,CAR,0,0.3917
V002260,11,12.929407,77.545083,AUTO,0,0.2588
V002261,11,12.926226,77.541087,CAR,1,0.4712
V002262,11,12.9262,77.549348,AUTO,0,0.6422
V002263,11,12.918864,77.553823,BIKE,1,0.5923
V002264,11,12.923704,77.551697,CAR,0,0.2255
V002265,11,12.926249,77.548618,CAR,0,0.3554
V002266,11,12.921636,77.547221,BIKE,1,0.1075
V002267,11,12.923789,77.544596,BIKE,0,0.2605
V002268,11,12.9238,77.541299,AUTO,1,0.3875
V002269,11,12.923156,77.538172,CAR,1,0.4619
V002270,11,12.921767,77.545245,CAR,0,0.5183
V002271,11,12.926322,77.548385,CAR,0,0.1663
V002272,11,12.929895,77.544775,AUTO,0,0.4118
V002273,11,12.924465,77.550111,CAR,1,0.1754
V002274,11,12.928144,77.549495,AUTO,1,0.4876
V002275,11,12.924516,77.552575,BIKE,0,0.5833
V002276,11,12.930342,77.545777,CAR,0,0.3331
V002277,11,12.9243,77.54233,CAR,1,0.503
V002278,11,12.918483,77.554407,AUTO,1,0.1913
V002279,11,12.930231,77.547702,CAR,1,0.3507
V002280,11,12.929531,77.549995,AUTO,0,0.5423
V002281,11,12.920022,77.548659,CAR,1,0.3356
V002282,11,12.92879,77.548625,BIKE,0,0.4401
V002283,11,12.919649,77.546281,BUS,0,0.0766
V002284,11,12.9345,77.539597,CAR,1,0.2308
V002285,11,12.925809,77.549609,CAR,1,0.3395
V002286,11,12.922367,77.549697,AUTO,1,0.1872
V002287,11,12.924141,77.540228,CAR,0,0.2624
V002288,11,12.926114,77.543282,CAR,1,0.3765
V002289,11,12.926483,77.548082,CAR,1,0.2716
V002290,11,12.924154,77.545651,AUTO,1,0.6084
V002291,11,12.920381,77.549419,CAR,1,0.465
V002292,11,12.917118,77.54434,BIKE,1,0.4431
V002293,11,12.919094,77.545864,BIKE,0,0.2424
V002294,11,12.920239,77.544165,BIKE,1,0.2679
V002295,11,12.923559,77.537991,CAR,0,0.3052
V002296,11,12.930991,77.543373,CAR,1,0.4404
V002297,11,12.919502,77.54303,BIKE,1,0.5204
V002298,11,12.923279,77.547366,AUTO,1,0.2137
V002299,11,12.925902,77.547173,BIKE,0,0.4355
V002300,11,12.925731,77.542682,CAR,0,0.5094
V002301,11,12.923695,77.548649,CAR,1,0.3708
V002302,11,12.929231,77.547136,CAR,1,0.1782
V002303,11,12.921502,77.542221,AUTO,1,0.5
V002304,11,12.925481,77.553113,CAR,0,0.4465
V002305,11,12.91958,77.547861,AUTO,0,0.4385
V002306,11,12.922944,77.549581,CAR,0,0.1592
V002307,11,12.929599,77.546624,CAR,1,0.5299
V002308,11,12.928151,77.549976,BIKE,1,0.4366
V002309,11,12.930536,77.541776,AUTO,1,0.4859
V002310,11,12.917019,77.544524,CAR,1,0.6294
V002311,11,12.92101,77.551659,CAR,1,0.3509
V002312,11,12.927318,77.543123,AUTO,1,0.2332
V002313,11,12.918804,77.539668,AUTO,1,0.2461
V002314,11,12.920602,77.543124,BUS,1,0.3245
V002315,11,12.92433,77.548837,CAR,1,0.3515
V002316,11,12.92549,77.557866,BIKE,0,0.4893
V002317,11,12.921833,77.548585,CAR,1,0.215
V002318,11,12.928991,77.548811,CAR,1,0.4825
V002319,11,12.922985,77.550052,BIKE,1,0.503
V002320,11,12.931366,77.546718,CAR,0,0.3891
V002321,11,12.921719,77.548312,CAR,1,0.3753
V002322,11,12.922618,77.549716,BIKE,0,0.4169
V002323,11,12.925755,77.546404,CAR,0,0.387
V002324,11,12.926672,77.551941,BIKE,1,0.3788
V002325,11,12.921823,77.55114,CAR,1,0.5099
V002326,11,12.923054,77.547237,BIKE,0,0.4256
V002327,12,13.024431,77.547531,CAR,0,0.6017
V002328,12,13.033951,77.5473,BUS,1,0.7111
V002329,12,13.030228,77.541316,CAR,1,0.6548
V002330,12,13.030928,77.545834,BIKE,0,0.5652
V002331,12,13.025401,77.534733,CAR,1,0.7277
V002332,12,13.028074,77.537559,CAR,1,0.7432
V002333,12,13.02328,77.538612,BIKE,1,0.6584
V002334,12,13.028847,77.543035,BIKE,1,0.585
V002335,12,13.038215,77.538865,CAR,1,0.6144
V002336,12,13.028031,77.539983,AUTO,1,0.4803
V002337,12,13.035011,77.543172,BIKE,1,0.6667
V002338,12,13.033557,77.556605,BIKE,1,0.7334
V002339,12,13.02461,77.543981,CAR,1,0.4579
V002340,12,13.031903,77.53977,CAR,0,0.6021
V002341,12,13.025317,77.537518,BIKE,0,0.4214
V002342,12,13.030311,77.542644,CAR,0,0.4348
V002343,12,13.024077,77.541707,BIKE,1,0.6027
V002344,12,13.026275,77.540267,CAR,0,0.5998
V002345,12,13.032972,77.544266,CAR,1,0.4647
V002346,12,13.023374,77.532533,CAR,1,0.5095
V002347,12,13.028708,77.544651,CAR,0,0.6911
V002348,12,13.030863,77.540586,BUS,1,0.6409
V002349,12,13.016501,77.535786,BIKE,1,0.6483
V002350,12,13.022321,77.538582,BIKE,0,0.4405
V002351,12,13.025492,77.536967,BIKE,0,0.6216
V002352,12,13.028721,77.539711,BIKE,1,0.466
V002353,12,13.036261,77.534605,BIKE,1,0.5397
V002354,12,13.032296,77.538766,AUTO,1,0.5619
V002355,12,13.03363,77.539453,CAR,0,0.5841
V002356,12,13.024611,77.543746,BIKE,1,0.6148
V002357,12,13.028249,77.532427,CAR,1,0.5202
V002358,12,13.035519,77.542288,TRUCK,1,0.7638
V002359,12,13.035429,77.537073,BIKE,1,0.4943
V002360,12,13.028881,77.539005,CAR,1,0.5184
V002361,12,13.030746,77.542097,CAR,0,0.4005
V002362,12,13.030258,77.538532,AUTO,1,0.5797
V002363,12,13.028285,77.541996,CAR,0,0.5251
V002364,12,13.020333,77.541115,CAR,0,0.4446
V002365,12,13.024056,77.540142,TRUCK,0,0.2818
V002366,12,13.022563,77.546053,AUTO,1,0.5187
V002367,12,13.027674,77.545233,TRUCK,1,0.8868
V002368,12,13.034866,77.540995,CAR,1,0.7784
V002369,12,13.029401,77.532714,BIKE,1,0.6251
V002370,12,13.028772,77.535544,AUTO,1,0.5891
V002371,12,13.024384,77.543595,BIKE,0,0.5793
V002372,12,13.027287,77.544389,TRUCK,1,0.7064
V002373,12,13.024045,77.537374,CAR,1,0.4221
V002374,12,13.02486,77.539638,CAR,1,0.5635
V002375,12,13.025699,77.536616,TRUCK,1,0.4535
V002376,12,13.028219,77.545099,BIKE,0,0.7498
V002377,12,13.028903,77.538154,BUS,1,0.6293
V002378,12,13.03006,77.536539,CAR,1,0.5198
V002379,12,13.026069,77.5347,BUS,1,0.6832
V002380,12,13.026777,77.54174,CAR,0,0.5876
V002381,12,13.026814,77.540993,CAR,1,0.5911
V002382,12,13.030661,77.540014,CAR,1,0.8963
V002383,12,13.039317,77.540776,CAR,0,0.5819
V002384,12,13.023364,77.541708,CAR,1,0.5332
V002385,12,13.033373,77.538889,CAR,1,0.4442
V002386,12,13.029338,77.543366,BIKE,1,0.6469
V002387,12,13.027598,77.538684,BIKE,1,0.5769
V002388,12,13.022542,77.538857,TRUCK,0,0.6088
V002389,12,13.033806,77.543787,CAR,0,0.5385
V002390,12,13.029087,77.537051,AUTO,0,0.7339
V002391,12,13.028935,77.537256,AUTO,0,0.591
V002392,12,13.028484,77.540821,CAR,1,0.3868
V002393,12,13.031572,77.542423,CAR,1,0.5658
V002394,12,13.028989,77.538755,BIKE,0,0.6454
V002395,12,13.036069,77.543496,CAR,0,0.775
V002396,12,13.026714,77.540165,BIKE,1,0.5662
V002397,12,13.036617,77.545124,CAR,1,0.7203
V002398,12,13.02829,77.548422,BIKE,0,0.5478
V002399,12,13.032695,77.536608,CAR,1,0.5586
V002400,12,13.032415,77.536784,BIKE,1,0.7208
V002401,12,13.029275,77.539612,CAR,1,0.659
V002402,12,13.027038,77.538975,CAR,1,0.3989
V002403,12,13.026609,77.540974,BIKE,0,0.6016
V002404,12,13.024864,77.540043,TRUCK,1,0.597
V002405,12,13.029046,77.539335,CAR,1,0.8805
V002406,12,13.026883,77.53831,AUTO,1,0.4735
V002407,12,13.025728,77.537847,BUS,0,0.4718
V002408,12,13.031493,77.540788,BIKE,1,0.7773
V002409,12,13.035531,77.539611,AUTO,1,0.5976
V002410,12,13.02801,77.537407,CAR,0,0.6605
V002411,12,13.029655,77.539242,BUS,0,0.6579
V002412,12,13.026149,77.551449,AUTO,0,0.6087
V002413,12,13.033222,77.5386,BIKE,1,0.495
V002414,12,13.030536,77.540079,CAR,1,0.6091
V002415,12,13.0297,77.544378,CAR,0,0.5968
V002416,12,13.031015,77.532854,CAR,0,0.3763
V002417,12,13.022939,77.540402,CAR,1,0.5421
V002418,12,13.022829,77.535571,CAR,0,0.5538
V002419,12,13.031159,77.53833,BIKE,0,0.5394
V002420,12,13.03135,77.536266,CAR,1,0.4223
V002421,12,13.023037,77.534449,TRUCK,1,0.6119
V002422,12,13.031861,77.537473,BIKE,0,0.728
V002423,12,13.027154,77.529379,CAR,1,0.4536
V002424,12,13.020841,77.539786,BIKE,1,0.4553
V002425,12,13.030974,77.544267,CAR,0,0.6451
V002426,12,13.039292,77.535125,CAR,0,0.5267
V002427,12,13.02995,77.542701,BIKE,1,0.34
V002428,12,13.032984,77.531866,CAR,1,0.6208
V002429,12,13.029268,77.541464,CAR,0,0.4629
V002430,12,13.029981,77.543957,CAR,1,0.6081
V002431,12,13.038444,77.546584,AUTO,0,0.2331
V002432,12,13.027271,77.53816,TRUCK,1,0.558
V002433,12,13.032755,77.539776,BIKE,1,0.4778
V002434,12,13.025779,77.537713,TRUCK,0,0.8473
V002435,12,13.025673,77.541822,BIKE,0,0.6841
V002436,12,13.028752,77.536434,BIKE,1,0.7849
V002437,12,13.026332,77.534991,CAR,1,0.5342
V002438,12,13.026448,77.53493,AUTO,1,0.3975
V002439,12,13.025783,77.53813,CAR,1,0.6366
V002440,12,13.028356,77.543833,BIKE,0,0.4969
V002441,12,13.022755,77.540674,CAR,1,0.5938
V002442,12,13.02804,77.545527,BIKE,0,0.8393
V002443,12,13.029804,77.538067,TRUCK,0,0.6241
V002444,12,13.026622,77.54289,BIKE,0,0.6246
V002445,12,13.029618,77.542118,BIKE,0,0.557
V002446,12,13.028568,77.54017,CAR,1,0.6023
V002447,12,13.028835,77.537977,CAR,1,0.5725
V002448,12,13.030337,77.539152,CAR,1,0.349
V002449,12,13.024027,77.543093,BIKE,1,0.4222
V002450,12,13.018925,77.540713,CAR,0,0.5413
V002451,12,13.027491,77.538059,BIKE,1,0.3672
V002452,12,13.025072,77.535486,CAR,1,0.6825
V002453,12,13.025665,77.537898,BIKE,0,0.4576
V002454,12,13.028941,77.536858,AUTO,1,0.5791
V002455,12,13.027975,77.536197,AUTO,1,0.4637
V002456,12,13.023133,77.545297,BIKE,1,0.7004
V002457,12,13.030374,77.538861,BIKE,0,0.7701
V002458,12,13.023913,77.541966,AUTO,0,0.4369
V002459,12,13.024701,77.543219,BIKE,1,0.859
V002460,12,13.026273,77.540341,CAR,1,0.4091
V002461,12,13.035196,77.53282,TRUCK,1,0.5563
V002462,12,13.027315,77.536667,BIKE,1,0.4781
V002463,12,13.024043,77.540472,CAR,0,0.4955
V002464,12,13.027807,77.537886,CAR,1,0.4626
V002465,12,13.028514,77.537561,BIKE,1,0.5752
V002466,12,13.026399,77.536266,CAR,1,0.4997
V002467,12,13.032368,77.536287,CAR,0,0.5278
V002468,12,13.028582,77.540371,CAR,1,0.6544
V002469,12,13.027993,77.536576,TRUCK,1,0.5624
V002470,12,13.031798,77.537499,CAR,1,0.4981
V002471,12,13.03129,77.541407,BIKE,0,0.4852
V002472,12,13.029396,77.547551,BIKE,1,0.5455
V002473,12,13.028096,77.539339,CAR,1,0.4871
V002474,12,13.024381,77.544057,CAR,1,0.6019
V002475,12,13.020656,77.545091,CAR,1,0.4844
V002476,12,13.024308,77.545256,BIKE,0,0.8127
V002477,12,13.028228,77.546922,CAR,1,0.3364
V002478,12,13.018576,77.538558,CAR,1,0.8118
V002479,12,13.032795,77.539949,CAR,1,0.6045
V002480,12,13.031628,77.540243,BIKE,0,0.6341
V002481,12,13.026278,77.546422,BIKE,0,0.606
V002482,12,13.028739,77.538425,BIKE,0,0.6067
V002483,12,13.032882,77.537319,BIKE,1,0.4913
V002484,12,13.027257,77.536165,BIKE,1,0.7338
V002485,12,13.028051,77.542594,AUTO,1,0.6569
V002486,12,13.035713,77.541006,BIKE,0,0.6982
V002487,12,13.028746,77.542189,BIKE,1,0.6816
V002488,12,13.027264,77.538434,CAR,0,0.7455
V002489,12,13.031183,77.534318,BIKE,1,0.3586
V002490,12,13.029891,77.53823,BIKE,1,0.4239
V002491,12,13.02291,77.541228,AUTO,1,0.5345
V002492,12,13.029547,77.541998,CAR,0,0.5487
V002493,12,13.018284,77.542586,BIKE,1,0.608
V002494,12,13.026737,77.535634,TRUCK,1,0.6794
V002495,12,13.030137,77.537483,CAR,1,0.4786
V002496,12,13.030888,77.543395,CAR,0,0.5622
V002497,12,13.028671,77.537888,CAR,1,0.538
V002498,12,13.029593,77.547177,BUS,1,0.5053
V002499,12,13.024913,77.538905,BIKE,0,0.3776
V002500,12,13.026263,77.538422,CAR,1,0.6008
V002501,12,13.021511,77.542432,AUTO,0,0.6034
V002502,12,13.027909,77.540818,BIKE,0,0.507
V002503,12,13.025184,77.53588,AUTO,1,0.5826
V002504,12,13.026622,77.545794,BIKE,1,0.5854
V002505,12,13.029753,77.540373,CAR,1,0.5102
V002506,12,13.023762,77.541327,CAR,1,0.7337
V002507,12,13.02729,77.543418,CAR,0,0.4428
V002508,12,13.030314,77.537288,TRUCK,1,0.619
V002509,12,13.034092,77.534364,BUS,1,0.6482
V002510,12,13.022676,77.534874,AUTO,1,0.4998
V002511,12,13.022913,77.536509,CAR,0,0.4926
V002512,12,13.024267,77.536092,TRUCK,1,0.454
V002513,12,13.024415,77.538549,AUTO,1,0.495
V002514,12,13.030203,77.539628,AUTO,1,0.5102
V002515,12,13.030717,77.538136,CAR,1,0.7356
V002516,12,13.029185,77.539291,CAR,0,0.4754
V002517,12,13.025967,77.541759,CAR,1,0.4601
V002518,12,13.023192,77.539104,BIKE,1,0.7018
V002519,12,13.027722,77.548533,BIKE,0,0.5093
V002520,12,13.025642,77.540645,CAR,1,0.5363
V002521,12,13.027902,77.543596,AUTO,1,0.5969
V002522,12,13.030321,77.539762,BIKE,1,0.5146
V002523,12,13.026932,77.540584,TRUCK,0,0.7959
V002524,12,13.022243,77.539174,BIKE,1,0.6874
V002525,12,13.027275,77.542868,TRUCK,0,0.3983
V002526,12,13.031175,77.538911,CAR,0,0.5761
V002527,12,13.02983,77.544233,CAR,0,0.759
V002528,12,13.028372,77.54431,CAR,1,0.6414
V002529,12,13.030013,77.539871,CAR,1,0.6395
V002530,13,12.904824,77.616813,TRUCK,1,0.4943
V002531,13,12.915254,77.607849,AUTO,1,0.4416
V002532,13,12.924721,77.613382,CAR,1,0.6647
V002533,13,12.916074,77.610519,CAR,0,0.5812
V002534,13,12.920018,77.614461,CAR,1,0.5381
V002535,13,12.910835,77.610401,BIKE,1,0.5606
V002536,13,12.918268,77.611127,CAR,0,0.3858
V002537,13,12.922915,77.609012,CAR,0,0.5961
V002538,13,12.921194,77.614909,CAR,0,0.6956
V002539,13,12.914139,77.618596,CAR,0,0.6222
V002540,13,12.919978,77.615808,CAR,1,0.3995
